,hodnotenie,hodnotenie_numeral,komentar,id
6935,negativní,2,"Spokojenost velká, pouze u reklamace zklamání,jelikož se chybějící komponent musí řešit odesíláním celé klece na reklamaci, místo jednoduchého zaslání komponentu od dodavatele.Takže jsme raději zůstali u nekompletní klece,aby králík nemusel bydlet v papírové krabici:-)
",2f48f6811fcfae863bcf839a9e94d32df622446356b26ae6372ba2af1633b843
6936,negativní,2,"Spokojenost z vyrobkem a obchodem MALL.
",df2d5280a8b34bc0c2924bd6f5ae5ee0df05dc12e126f122f92282620e8f11c0
6937,negativní,2,"Spokojenost, mohu doporučit, se synem se dostávám do dětských let, výhrady mám jen k nedodržení barevnosti a počtu dílů
",4c2800d76a1b91d9a04fd0117439c1121a84ad589272803871c491ae3479b39f
6938,negativní,2,"Spokojenost, vše funguje jak má. Nicméně mi místo černé konzole přišla stříbrná, ačkoliv v objednávce i na dodacím listu je černá. Rozhodl jsem se věc neřešit a nechat si stříbrnou, nicméně fakt, že na krabici je napsáno černá a uvnitř najdete stříbrnou svědčí o nepořádku a podivném zacházení se zabaleným originálním zbožím.
",b7b52eff95aedd03113db389c9ee418b86349b4abef46731b80ab41f59db9157
6939,negativní,2,"Spokojená, čistí se hůře (musím se s tím vyhrát). Co beru jako slabinu, že kabel nelze odpojit.
",c522e653cf6aa271a5b00039c3fc6346fc53feb2282fb84f2bad1b2516e51aed
6940,negativní,2,"Spokojerná v rámci zatím využití jsem.Zatím se s ním seznamuji Erbová
",0de9dcf100e2a2cc8194b208712c50367fd5dc8b1aff5b5cb3b7ef015a6061f2
6941,negativní,2,"Spokojerná v rámci zatím využití jsem.Zatím se s ním seznamuji Erbová
",e8cb50bcb2891ba86414dfa917d6d7d07f77d5d1a0ae25252ebfab02857be84e
6942,negativní,2,"Spolehlivá originální baterie pro starší typy MT Nokia za dobrou cenu. Výdrž je průměrná, životnost velmi dlouhá (cca 2-3roky).
",0c6c29520c5f5bf046c922646b1b580a34b458bfe996e07fc8cbc23b8e7b0eb1
6943,negativní,2,"Spolehlivý telefon. Dobrá výdrž baterie. užitečné funkce.
",eabbfae06c05913beafd3eb56af6f3fc6ea11cf2523b1cbcc9ae50a4e4758302
6944,negativní,2,"Sporák odpovídá popisu, funkčně zatím velmi dobrý. Nedostatkem je dodaný návod k použití a instalační příručka. Tato dokumentace dodána jen ve francouzské, italské a holandské variantě. Návod k použití byl po několika urgencích dodán v českém jazyce, instalační příručku v češtině však není možné získat.
",b75f10160f650141d9ea4679130b81a7f7b35ee9c4b2024775a6808aa35f377e
6945,negativní,2,"Stale nam v sitku zbyva spousta vody, v obou sitkach, ktere pouzivame primo na mletou kavu pro kavovary na Espresso. Pokazde vytece po dodelani kavy jeste spousta vody pri vyjimani sitka a logr jde vylit, neni tutiz vubec stlaceny temi avizovanymi 15bary..pokousime se presne nasledovat rad reklamacniho oddeleni, avsak stale se nedari dojit ke zdarnemu vysledku..i tak je kava prekvapive dobra..
",c0d82a93dbed84b2ac76f07ec89f5bcb4784293c3b7d768d94f4e3b1b988b0b5
6946,negativní,2,"Stan byl prezentován jako prostor pro přespání dvou lidí. Už doma, při pokusném postavení se vnitřní prostor jevil jako velmi malý. Spali jsme v něm dva dospělí, pocity byly velmi stísněné a ráno byl vnitřek stanu úplně mokrý. Shodli jsme se, že stan je tak pro 1 osobu a dále budeme používat při našich výletech staré dobré celty.Škoda, stál dost peněz.
",04a98b12f7ccc7867c429ce35c9ca1a486f692194802cb35d4f49bf7bf9d7e72
6947,negativní,2,"Stan je v pohodě-funguje. Neteče do něj, je kvalitně udělaný. S čím jsem byl hned spokojený, byli kvalitní kolíky a to, že jich je více než je potřeba. Také dokumentace a rady mě příjemně překvapily. Použil jsem ho zatím jednou, takže hodnocení s větším časovým odstupem nejsem schopen. Doufám že vydrží. Jako vždy jsou zde určitá ale. Z nákresu to vypadá, že u předsíňky jsou dvě tyčky s příčkou. Je tam ale jen jedna uprostřed. To mě překvapilo. tyčka ze začátku možná trošku vadí, ale po čase v poho. Co ale nikdo nevyřešil je to, že žlutá barva vnitří vrstvy hodně láká jeden druh hmyzu. Entomolog nejsem, tak nevím co přesně za druh. Takové malé (do 2 mm), létající, černé kulaté broučky.Takže když stavíte, je vhodné rychle přehodit vrchní vrstvu. Kolem ostatních nic nelétalo, ale můj stan byl jak lepidlo. Taky obal na stan by mohl být delší. Tyčky po zabalení vždy koukají ven. Teď když jsou mínus napsána, tak to vypadá hůř, než to ve skutečnosti je. jsem se stanem spokojený. Jen nákres bych upravil a zamyslel se nad tou žlutou.
",013e085c25e6742123a4ea397fc22797d92ac6790eb0406c6ed908b4fc013930
6948,negativní,2,"Stan je v pohodě-funguje. Neteče do něj, je kvalitně udělaný. S čím jsem byl hned spokojený, byli kvalitní kolíky a to, že jich je více než je potřeba. Také dokumentace a rady mě příjemně překvapily. Použil jsem ho zatím jednou, takže hodnocení s větším časovým odstupem nejsem schopen. Doufám že vydrží. Jako vždy jsou zde určitá ale. Z nákresu to vypadá, že u předsíňky jsou dvě tyčky s příčkou. Je tam ale jen jedna uprostřed. To mě překvapilo. tyčka ze začátku možná trošku vadí, ale po čase v poho. Co ale nikdo nevyřešil je to, že žlutá barva vnitří vrstvy hodně láká jeden druh hmyzu. Entomolog nejsem, tak nevím co přesně za druh. Takové malé (do 2 mm), létající, černé kulaté broučky.Takže když stavíte, je vhodné rychle přehodit vrchní vrstvu. Kolem ostatních nic nelétalo, ale můj stan byl jak lepidlo. Taky obal na stan by mohl být delší. Tyčky po zabalení vždy koukají ven. Teď když jsou mínus napsána, tak to vypadá hůř, než to ve skutečnosti je. jsem se stanem spokojený. Jen nákres bych upravil a zamyslel se nad tou žlutou.
",65539b7653d2af7dfcf42e986abc643e1b26644418caa1a7e86fb80389377985
6949,negativní,2,"Stan je v pořádku, trochu problematické je ho zapnout zipem. Mám ho pro děti a ty to zvládají těžce.
",1a6d4cada3fc7a4773e0fc9d3c44f32a558797578e2e42c855f0bfb007e5e2f2
6950,negativní,2,"Stan je velmi skladný, lehký a má opravdu velmi jednoduché a rychlé stavění. Barevná skutečnost vůbec neodpovídá obrázku. Stan je celkem kvalitně zpracován, má spousta různých kapes, avšak na první pohled vypadá velmi levně. Zapomeňte na to, že při využití pro dvě osoby, umístíte do stanu i případnou bagáž, to se už vůbec nevyspíte. Stan je celkem malý, vhodný spíše pro menší a vyzáblejší postavy (mám 188cm a 100kg). Vhodný do autokempu, kde si bagáž schováte do auta, nebo na letní festival.
",f574f9cd1e8cff553016818eb39a54c64176a9396bf65d5458d446b045268e4a
6951,negativní,2,"Stan jsem kupovala po přečtení všech recenzí, které stan hodnotili velmi dobře. Měla jsem možnost ho i vyzkoušet, a hned první den se strhl neuvěřitelnej liják, který trval celé 2 dny..... Po nočním příchodu do stanu nás ovšem čekalo nemilé překvapení v podobě kaluží ve stanu. Po vysušené a vypodložení kritických míst ručníkem jsme tu noc nějak přežili a tu další jsme raději spali v autě, doporučuji dát pod stan aspoň nějakou podložku aby neležel přímo na zemi.
",f81bb12ae5c4a2ffaeadcae83143b46281570539f8e70cfd47286fce88eed346
6952,negativní,2,"Standardní kvalita za velmi dobrou cenu.
",56abd0165a2c40745ca261a2fc9840c3540dfa4b485b4ee0fce4da40ea68e1e9
6953,negativní,2,"Standardní prací prášek. Nic víc.
",deb88ddd361bbb3f1bd468f9f62ccdcdfa4101e920839fdd95fbf135b54e21d8
6954,negativní,2,"Stanice pracuje spolehlivě.Vadí mi absence baterii,která není součástí setu.
",f37a70543f7ff2d8062ff6c7bf09871aaa961435c1338307b392f6fc0a2a5c9c
6955,negativní,2,"Stanici jsem porovnal s cejchovaným laboratorním teploměrem a měřila o 0,2°C víc. Příbalové externí čidlo o 0,9°méně a dokoupené externí čidlo s displayem zase o 1,2°C více, což je dle mého mínění velký rozptyl. Vlhkost jsem neměl jak zkontrolovat. Vadí mi, že na dodávaném venkovním čidle není display, takže se venku nemohu podívat na ""teploměr"". Dokoupené čidlo jej má, ale poměrně malý. Dále mi vadí, že pro přepínání externích čidel nejde zvolit aut. cyklování a skrýt třetí adresu pro neobsazené čidlo. Oživování celé stanice se zdařilo až na několikátý pokus s resetem (vyndání baterek).
",d199921d86c5515146f70565bae99c71bf6bc64302bc85d486b1e42619d79a6c
6956,negativní,2,"Stavebnice je variabilní, ale jednotlivé díly jsou dost malé
",436eab872098908c6323d18b47f726ce308810bcd995c18ee34b2553f24c41ce
6957,negativní,2,"Stavebnice je úžasná, ale chtělo by to dokoupit více modulů, aby byla opravdu variabilní. Děti jí postavily hned pod stromečkem a od té doby si jí nevšímají. Snad ještě přijde její čas...
",e45c1a55aeefc27c7f8e4327159d0dec3eda4451a099654177ff424a3c6d41d0
6958,negativní,2,"Stavebnice mě trošku sklamala, protože obrázky na krabici jsou krásně barevné, obsah však nikoliv. Jinak je to dobrá hračka na rozvíjení schopností dětí.
",f22fa0211ba8f1bc3a03a895964a03c290f651b933087a1116ac1a73dbf8e62b
6959,negativní,2,"Stelivo mi vůbec nepřipadá, že by mělo být určené i kočkám..naše kočky na něj vůbec nechodí, nevím jestli je to jimi nebo příliš velkými ""zrny""..
",8a32d9c861c1a5c6fca00b6d00007f3760fdd38978e8fbb97a4cc5a3708622ac
6960,negativní,2,"Stelivo perfektně hrudkuje, příliš nepráší, i když je velice jemné. Dobře absorbuje pachy. Ale srážím dvě hvězdičky kvůli tomu, že jej kočka strašně roznáší po bytě, více než jakákoli jiná steliva. Musela jsem často luxovat, nestačilo zamést pouze před toaletou.
",f7bea57d56fd6142b072e03c0d841666c97622c1651e5eacff06d62b07662a8e
6961,negativní,2,"Stojan je bohužel prakticky nepoužitelný. Vypadá sice moc hezky, je velmi lehký a přitom celkem stabilní, ale objímky, které drží misky, jsou velmi tenké. Pokud naplníte misku vodou cca do poloviny, objímka se vyhne tak, že voda na kraji misky vytéká ven. Je možné, že pro menší velikosti misek tento problém nenastává, já jsem ale vzhledem k velikosti psa (novofoundlandský pes) koupil největší nabízenou velikost, nedoporučuji kupovat.
",7c1b59a2b44a5410de4e1ffc564a3ae8463e673a9022391f756ad10bd2b87200
6962,negativní,2,"Stojan je velmi masivní a určitě člověk nemá strach, že TV neudrží, nicméně jsem byl nucen výrobek vrátit, protože měl zjevné neodstranitelné estetické výrobní vady - nekvalitní lakování a kloub - jediná lesklá část - měla fleky, které nešly odstranit. Navíc sváry vypadaly jako kdyby ho svařovaly opice někde v garáži. Ani s jedním jsem se nedokázal smířit, protože i tento držák je zejména tím, že umožňuje TV oddálit relativně hodně ode zdi a je tak vidět, bytovým doplňkem. Celkem tedy 25%...
",fe292f0918dbd44f951d991fa54418bb021550f45e911130a3086397bbe5dc8a
6963,negativní,2,"Strašně rychle se automaticky vypne
",bb212b038ea425d5001d4c0629ebe81725bc8ff1c784e094bfcb7cf0ecc83365
6964,negativní,2,"Strašně rychle se vybíjí, a v balení není žádný návod, který je potřeba stáhnout. Jinak je plně funkční vzhledově je hezký, navigace bez problému funguje, jen kapacita baterie je špatný a nevím čím to je, mám ho asi tak 4 týdny ani ne a musím ho nabíjet každý den a to nechodím na internet a nepouštím si muziku,nic
",515dfede3dee2d5c311c68636722ab597c5dd0094a58d246d842be426ea932bb
6965,negativní,2,"Stroj jsme obratem vrátili, bylo inzerováno automatické navlékání niti, nic podobného jsme nenašli ani v návodu ani na přístroji. Možná jsme si ho nevšimli, ale podotýkám, že mám dlouholeté zkušenosti s šitím na stroji a kdyby bylo v návodu, předpokládám, že bychom ho objevili. Nebo je špatný návod, ale ve výsledku to vyjde na stejno. Mimochodem cizojazyčný návod byl mnohem názornější než ten český. Poté, co jsem začala šít, se jehla okamžitě zasekla dole v člunku. Už jsme na stroj ani radši dále nesahali, zabalili a vrátili. Neúspěch.
",553f88f8df83d6d39ffc071e1e0f23500b90595ee2c9d133ec50198b0a06ae8d
6966,negativní,2,"Stroj jsme obratem vrátili, bylo inzerováno automatické navlékání niti, nic podobného jsme nenašli ani v návodu ani na přístroji. Možná jsme si ho nevšimli, ale podotýkám, že mám dlouholeté zkušenosti s šitím na stroji a kdyby bylo v návodu, předpokládám, že bychom ho objevili. Nebo je špatný návod, ale ve výsledku to vyjde na stejno. Mimochodem cizojazyčný návod byl mnohem názornější než ten český. Poté, co jsem začala šít, se jehla okamžitě zasekla dole v člunku. Už jsme na stroj ani radši dále nesahali, zabalili a vrátili. Neúspěch.
",88cfd184a66f5035ab993a107508813b5d229da8e71d05074eec6e8b451d8069
6967,negativní,2,"Struhadlo i mlýnek fungují velice dobře. Ale lisování rybízu, kvůli kterému jsem zařízení koupila, je žalostné. Je potřeba přibližně po 0,9 litru vylisované šťávy celý přístroj rozebrat a vyčistit, neboť se sítko neustále ucpává, takže pro výrobu džemů nepoužitelné.
",27bc43781b124591a7330d3c5449c0c6e4bad32006a13ba12317d56fadc9ae5c
6968,negativní,2,"Středně vyhovující výrobek. Vadí mi pomalé navíjení šňůry. Ale jinak celkem vyhovující.
",b0376e9916497d4a9d3ec1ce7e7802031a62fb6c29042ba81224b02b6275f13f
6969,negativní,2,"Super myš-má jen jednu závadu-místo černožluté poslal obchod červenou a i když po tel. dohodě jsem ji mohla poslat zpět,tak jsem si chtěla ušetřit práci (běhat na poštu mě opravdu nebere a proto objednávám na netu) nechala jsem si ji 8-( a syn pro kterého jsem myš objednávala a který opravdu nepreferuje červenou barvu má pořád starou myš.Takže výrobek super,ale starosti pokud vám dají do balíčku něco jiného než jste si objednali nic moc. Lída
",3c4ab28347caf3d7abc8f272ad9ce34d053d48d6ba3606d48da2cffcbfeac90d
6970,negativní,2,"Super myšlenka, výborné na plastové okna s žaluziemi, ale po pověšení jsem zjistil, že je kapku problém v úhlu zobrazení, kdy informace jsou někdy špatně čitelné, takže je třeba si s tím kapku pohrát. Co bylo ale velké zklamání je to, že večer je display nečitelný. Takže baterku sebou, nebo si koupit stejný produkt se solárním nočním osvětlením(ale cena x 2)
",fa98cc453b51172e6e3520fa5d5eae3cc3335a93acc5d0ac84cba6cf87dc3620
6971,negativní,2,"Super spacák za super cenu, jen je hloupý obal nedá se do něj zabalit. Já jako ženská s tím mám velký problém.
",f1c7a139e6bb6f5b8eaa0a87c40d1114571b5d79b7ea05ed38abf2ba000626e7
6972,negativní,2,"Super vune,doporucuji
",752599fda5c7f1eb409be96010101837278cb293bf92fd22f71a7f997655058a
6973,negativní,2,"Super, svítí ale jen část noci.
",1bf5b6050f7d68093fc53398ea65b52ddc81df453911cd5574e1707f5350c186
6974,negativní,2,"Super, svítí ale jen část noci.
",bff4754686f45d7da032c48b48589069933104459b92d01c643f2a884dcd29e6
6975,negativní,2,"Susicka byla zakoupena jako darek pro mamku. Zatim ji ma kratce, ale uz susila houby, jablka, svestky a bylinky. Mam pocit, ze ji pouzila jen proto, abychom meli radost, ze ji pouziva, protoze jsem ji pak pristihla, jak bylinky dosusuje klasicky v troube. Neni ani tak hlucna, alespon v porovnani se susickou kamaradky. Trochu neprakticky mi prijde knoflik na regulaci teploty, musi se pouzit obe dve ruce, jednou se drzi cely susak a druhou se macka cudlik. Ale jinak krizaly dobry.
",4e1d78c346bbcff30ac5007423895c5528a576840a8142bb31d2aa58bb4a8eac
6976,negativní,2,"Sušenky jsou příliš velké i pro plemeno Retrívr :-(.
",9164b38ff7e24cf70d700b3d35a4afbcddad3fb5d5a2996c7099d2622b1fef11
6977,negativní,2,"Sušák je při nákupu rozložený na jednotlivé díly - velmi špatně se kompletuje Spíše jako nouzové řešení pro sušení prádla.
",285697468647cb04e3f85ff354b2f7162b2e4c68f92b59d57b43aefd1cd38ab3
6978,negativní,2,"Sušák je výborný, velký, stabilní. Jediné riziko vydím v plastových dílech, které při časté manipulaci asi dlouho nevydrží. S čím jsem nebyla vůbec spokojena, je jeho balení. Vzhledem k tomu že se jedná o poměrně velky balík a i docela těžký (žena to z pošty sama neodnese a auto musí mít velký kufr a sklopná sedadla, aby se tam vešel), tak s ním podle toho asi po cestě zacházejí. Já měla ulomená všechna 4 kolečka. Nechápu, proč je před odesláním nasazují, kdyby je přibalili extra, tak se to nestane. Vzhledem k hmotnosti a velikosti balíku jsem jej nevracela a používám jej jako pevný = bez koleček.
",e84a0e446220360c8fea72a90c9b9457faa00a49355d3ef7cc4a8efe5b6406cf
6979,negativní,2,"Sušák zabírá málo místa a vejde se na něj hodně věcí, což je jeho nespornou výhodou. Bohužel na tom mém nejsou kolíčky, která drží jednotlivá ""patra"", ve stejné výšce, takže patra visí dost křivě. Určitě by to byl důvod k reklamaci, kdybych nebyla líná a nezačala sušák ihned používat.
",17ad6b6710cc31f1f52b881a5de2e673ef38235b257d531bf8b06dcf1fdfca5f
6980,negativní,2,"Svítidlo je opravdu krásné, ale bohužel přes nevelkou místnost, do které bylo umístěno, je jeho světelný výkon dost mizerný. Opět se mi potvrdilo, že parametry ve wattech říkají o světle jen velmi málo. Shrnuto, nemohu doporučit koupi svítidla zřejmě jakéhokoliv bez možnosti vidět ho někde opravdu svítit.
",5f2995274e996e246375625b97232381bb1abe1f25478075898f4c24eee72c37
